name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
No Me Digas Que No,Enrique Iglesias,436EpHvGoKO3DgaSeD9lW8,0.734,0.751,-2.716,1,0.0385,0.235,0.0,0.0867,0.679,125.025,270760,4,12,0,,55,2010-01-01,0,85,20328640,3,"['7qG3b048QCHVRO5Pv1T5lw', '3E6xrwgnVfYCrCs0ePERDz', '0eHQ9o50hj6ZDNBt6Ys1sD']",9,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Do You Know? (The Ping Pong Song),Enrique Iglesias,0JfAMd3xTqm7ZYhBmQjYzt,0.755,0.763,-4.328,1,0.0501,0.0513,0.0,0.0326,0.696,114.992,218053,4,9,0,,51,2007-01-01,0,81,9693020,1,['7qG3b048QCHVRO5Pv1T5lw'],8,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
¿Dónde Están Corazón?,Enrique Iglesias,3bsem3DOS0VuSB8OPGAdiU,0.738,0.677,-5.506,0,0.0252,0.0976,0.0,0.0871,0.773,152.018,259586,4,13,0,,46,2019-10-04,0,81,9693020,1,['7qG3b048QCHVRO5Pv1T5lw'],9,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Heartbeat,Enrique Iglesias,0yICN9QFclohtq33HSmFwZ,0.569,0.89,-3.197,1,0.0926,0.0261,0.0,0.271,0.4,130.01,256079,4,8,0,,52,2010-01-01,0,81,11323925,2,"['7qG3b048QCHVRO5Pv1T5lw', '40xbWSB4JPdOkRyuTDy1oP']",10,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Heroe,Enrique Iglesias,4AkrkORGjiz7c90mwxAvdW,0.557,0.573,-6.244,1,0.0335,0.159,2.49e-06,0.116,0.193,75.973,263600,4,10,0,,61,2001-01-01,0,81,9693020,1,['7qG3b048QCHVRO5Pv1T5lw'],7,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Noche Y De Dia,Enrique Iglesias,3I8Hwjeo1G8GQLJWAx1PIT,0.762,0.871,-3.347,0,0.0413,0.00308,0.0,0.186,0.552,119.983,222693,4,13,0,,51,2014-01-01,0,83,15809206,3,"['7qG3b048QCHVRO5Pv1T5lw', '0eHQ9o50hj6ZDNBt6Ys1sD', '1ackd5XprZEkH3McKbQD51']",0,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
I'm A Freak,Enrique Iglesias,4P9J3tJZr0WE404GFOraLt,0.707,0.812,-3.223,1,0.0626,0.0421,0.0,0.136,0.784,127.968,218693,4,10,0,,53,2013-01-01,0,86,17708791,2,"['7qG3b048QCHVRO5Pv1T5lw', '0TnOYISbd1XYRBk9myaseg']",5,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Quizás,Enrique Iglesias,1iC6iDolyChCB8wTBujAff,0.468,0.552,-5.918,1,0.0281,0.784,0.0,0.148,0.111,123.384,251186,4,13,0,,57,2002-01-01,0,81,9693020,1,['7qG3b048QCHVRO5Pv1T5lw'],10,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Naughty List (with Dixie D’Amelio),Liam Payne,2Y0ktCGrGoGcQFXsGztvhi,0.619,0.771,-2.204,1,0.0601,0.0318,0.0,0.114,0.704,81.966,154746,4,6,0,,73,2020-10-30,0,78,7118298,2,"['5pUo3fmmHT8bhCyHE52hA6', '3DKkhRCGOG4e8IUPYFPfWs']",9,5pUo3fmmHT8bhCyHE52hA6,Liam Payne
All I Want (For Christmas),Liam Payne,7lbto9KYTHq5V1PetjIMOF,0.581,0.257,-10.079,0,0.0355,0.811,0.0,0.514,0.297,140.007,181144,4,9,0,,70,2019-10-25,0,78,6609870,1,['5pUo3fmmHT8bhCyHE52hA6'],7,5pUo3fmmHT8bhCyHE52hA6,Liam Payne
Familiar,Liam Payne,0Y4hwUppbGc8aIBmiTz30A,0.636,0.805,-4.594,1,0.327,0.0161,0.0,0.0793,0.908,92.958,196552,4,8,0,,66,2018-04-20,0,98,30613760,2,"['5pUo3fmmHT8bhCyHE52hA6', '1vyhD5VmyZ7KMfW5gqLgo5']",9,5pUo3fmmHT8bhCyHE52hA6,Liam Payne
Talking to the Moon,Bruno Mars,161DnLWsx1i3u1JT05lzqU,0.523,0.606,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837,217866,4,11,0,,77,2010-10-05,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],1,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Count on Me,Bruno Mars,7l1qvxWjxcKpB9PCtBuTbU,0.577,0.397,-5.98,1,0.028,0.84,0.0,0.0772,0.509,89.044,197373,4,9,0,,74,2010-10-05,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],0,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Chunky,Bruno Mars,0mBKv9DkYfQHjdMcw2jdyI,0.571,0.539,-4.446,0,0.116,0.0208,0.0,0.125,0.727,202.103,186973,4,7,0,,69,2016-11-17,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],5,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Perm,Bruno Mars,1I6pKIyaBp4OebTGLJpCCC,0.853,0.871,-3.715,1,0.0851,0.0145,6.84e-05,0.198,0.863,124.021,210053,4,10,0,,66,2016-11-17,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],8,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Liquor Store Blues (feat. Damian Marley),Bruno Mars,4KykoaJQ5UxjCpp3lYkvTE,0.691,0.824,-3.925,0,0.0731,0.11,0.0,0.353,0.685,75.516,229373,4,10,0,,61,2010-10-05,0,90,28635656,2,"['0du5cEVh5yTK9QJze8zA0C', '3QJzdZJYIAcoET1GcfpNGi']",1,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Too Good to Say Goodbye,Bruno Mars,0B0tYbVp7pDQAqKDhgMeaL,0.587,0.63,-6.054,1,0.0311,0.0389,0.0,0.35,0.433,76.97,281826,4,10,0,,66,2016-11-17,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],2,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Straight up & Down,Bruno Mars,2mrZYZGmPFV3QOyYPZ1zsn,0.552,0.733,-6.898,0,0.0933,0.0209,0.0,0.0858,0.643,143.56,198186,4,8,0,,64,2016-11-17,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],3,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Calling All My Lovelies,Bruno Mars,6ObpR8ek44tvWefQRcSo8K,0.662,0.705,-6.56,0,0.0399,0.0392,2.38e-06,0.105,0.865,159.996,250080,4,10,0,,64,2016-11-17,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],1,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
If I Knew,Bruno Mars,7lXOqE38eCr979gp27O5wr,0.522,0.413,-5.86,1,0.0316,0.722,0.0,0.0854,0.49,175.972,132640,3,8,0,,63,2012-12-07,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],3,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Natalie,Bruno Mars,0inMKhbKWOTDA9UBUAKoU6,0.76,0.733,-6.704,1,0.0504,0.15,0.0,0.0647,0.611,111.975,225026,4,8,0,,59,2012-12-07,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],7,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
The Other Side (feat. CeeLo Green and B.o.B),Bruno Mars,0HasfWMrNxTjycDy9TkRtA,0.559,0.807,-3.887,0,0.0304,0.117,4.46e-06,0.148,0.543,140.081,227760,4,14,0,,53,2010-10-05,0,90,29748560,3,"['0du5cEVh5yTK9QJze8zA0C', '5ndkK3dpZLKtBklKjxNQwT', '5nLYd9ST4Cnwy6NHaCxbj8']",5,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Show Me,Bruno Mars,2tCPIp83mRXvVTytTAf1W4,0.743,0.706,-5.728,1,0.0535,0.0461,0.0,0.204,0.514,77.989,207560,4,7,0,,59,2012-12-07,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],5,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Our First Time,Bruno Mars,5BmKRyAjCnvkko7Ms00YtA,0.705,0.451,-8.221,0,0.0429,0.381,0.0,0.276,0.868,77.998,243013,4,6,0,,53,2010-10-05,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],9,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Moonshine,Bruno Mars,30raivfq7rSt5nKltiHfzG,0.705,0.784,-4.351,1,0.0279,0.211,4.3e-06,0.0813,0.418,104.98,228573,4,8,0,,57,2012-12-07,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],2,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Money Make Her Smile,Bruno Mars,6FPQabaldvKE5cjqRfY9Os,0.754,0.677,-6.555,1,0.0709,0.0943,7.39e-05,0.153,0.78,93.022,203973,4,10,0,,54,2012-12-07,0,90,27499670,1,['0du5cEVh5yTK9QJze8zA0C'],0,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
Anna Sun,WALK THE MOON,3e0yTP5trHBBVvV32jwXqF,0.472,0.844,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,321280,4,13,0,,65,2012-06-19,0,74,1689484,1,['6DIS6PRrLS3wbnZsf7vYic'],10,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON
Lost In The Wild,WALK THE MOON,0M1A9wInEHilyWkh4I8tWo,0.483,0.77,-4.829,0,0.0512,0.007,0.0,0.182,0.386,132.992,235960,4,10,0,,73,2017-11-10,0,74,1689484,1,['6DIS6PRrLS3wbnZsf7vYic'],6,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON
The Negative,Various Artists,3i8zsYoNVBR70hhGaZUbxK,0.58,0.601,-7.249,1,0.199,0.304,0.0,0.294,0.633,144.107,147680,4,7,0,,51,2016-06-03,0,72,159201,3,"['7HV2RI2qNug4EcQqLbCAKS', '6lU0XGyOn94aBZno3H9WpA', '4okEmrM2O6CEW6en3fRWUy']",1,7HV2RI2qNug4EcQqLbCAKS,Keala Settle
What Time Is It,Various Artists,6NqfslFfCCOyBQ0Xw8kN8E,0.742,0.913,-3.227,0,0.0773,0.122,0.0,0.329,0.704,116.029,198000,4,10,0,,58,2007-01-01,0,76,3369215,6,"['6U1dBXJhC8gXFjamvFTmHg', '6G9bygHlCyPgNGxK2l3YdE', '0Ybn7NBu1okFzrFdrhzZs4', '5GuEFqVXxQsqJtjGqoFWvf', '2ddxtfC0oS8LoktXUHE7YL', '3RjA1wgUy4z4V6cCWH8EqU']",5,6U1dBXJhC8gXFjamvFTmHg,Zac Efron
Ladies' Choice,Various Artists,1Mkqj7lzLMBMBw9HWbZ7xy,0.685,0.943,-4.879,1,0.0644,0.0303,0.0,0.212,0.776,116.945,148146,4,9,0,,52,2007-07-10,0,76,676989,1,['6U1dBXJhC8gXFjamvFTmHg'],2,6U1dBXJhC8gXFjamvFTmHg,Zac Efron
Your Girl,Loren Allred,4H0IQAUWbrAH9NhB5lGZqf,0.503,0.555,-7.305,1,0.103,0.666,0.0,0.351,0.458,153.89,162100,3,8,0,,14,2020-11-20,0,66,78278,1,['0LyOADBjj28cbvJWTXUEGA'],9,0LyOADBjj28cbvJWTXUEGA,Loren Allred
The Other Side,Various Artists,2cKovq3l6OJjhVVDbVKOsr,0.638,0.795,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,214373,4,8,0,,74,2017-12-08,0,76,1215692,2,"['5F1aoppMtU3OMiltO8ymJ2', '6U1dBXJhC8gXFjamvFTmHg']",0,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman
Purple Hat,Sofi Tukker,0bGH7ezs7WdDwpqnsvGf1z,0.777,0.744,-7.42,1,0.204,0.331,0.0073,0.088,0.654,94.019,178369,4,11,0,,73,2019-09-06,0,73,474755,1,['586uxXMyD5ObPuzjtrzO1Q'],9,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker
How U Feel,Huncho Jack,7CWiWkccuRRdrmaW6AjVEf,0.86,0.799,-2.446,1,0.149,0.0532,2.54e-05,0.369,0.491,140.005,205681,4,9,0,,57,2017-12-21,0,96,18849197,3,"['6extd4B6hl8VTmnlhpl2bY', '0Y5tJX1MQlPlqiwlOH1tJY', '0VRj0yCOv2FXJNP47XQnx5']",2,6extd4B6hl8VTmnlhpl2bY,Huncho Jack
Where U From,Huncho Jack,11cCVYamncF0ezwjj1irQ0,0.756,0.757,-2.969,1,0.0772,0.0542,0.0,0.211,0.284,140.073,251968,4,13,0,,58,2017-12-21,0,96,18849197,3,"['6extd4B6hl8VTmnlhpl2bY', '0Y5tJX1MQlPlqiwlOH1tJY', '0VRj0yCOv2FXJNP47XQnx5']",1,6extd4B6hl8VTmnlhpl2bY,Huncho Jack
Moon Rock,Huncho Jack,7bTH8LgGSwyNNE4r1k95Zp,0.72,0.717,-4.043,1,0.046,0.0092,0.0,0.147,0.198,142.926,151183,4,6,0,,57,2017-12-21,0,96,18849197,3,"['6extd4B6hl8VTmnlhpl2bY', '0Y5tJX1MQlPlqiwlOH1tJY', '0VRj0yCOv2FXJNP47XQnx5']",8,6extd4B6hl8VTmnlhpl2bY,Huncho Jack
Saint Laurent Mask,Huncho Jack,7JGyxh8G8QZnu4AMJuCqlj,0.771,0.596,-4.086,1,0.0414,0.0379,0.0,0.169,0.0745,135.012,190436,4,8,0,,56,2017-12-21,0,96,18849197,3,"['6extd4B6hl8VTmnlhpl2bY', '0Y5tJX1MQlPlqiwlOH1tJY', '0VRj0yCOv2FXJNP47XQnx5']",11,6extd4B6hl8VTmnlhpl2bY,Huncho Jack
Go,Huncho Jack,4RgoqOBE34Q6zZj8K7RUAx,0.755,0.898,-0.777,0,0.042,0.32,4.93e-05,0.309,0.576,135.057,156530,4,9,0,,55,2017-12-21,0,96,18849197,3,"['6extd4B6hl8VTmnlhpl2bY', '0Y5tJX1MQlPlqiwlOH1tJY', '0VRj0yCOv2FXJNP47XQnx5']",5,6extd4B6hl8VTmnlhpl2bY,Huncho Jack
Best Man,Huncho Jack,2hIFuoXhzcZGvmdtSE35lc,0.673,0.687,-4.567,1,0.0545,0.00304,4.77e-05,0.317,0.159,106.859,266879,4,8,0,,51,2017-12-21,0,96,18849197,3,"['6extd4B6hl8VTmnlhpl2bY', '0Y5tJX1MQlPlqiwlOH1tJY', '0VRj0yCOv2FXJNP47XQnx5']",8,6extd4B6hl8VTmnlhpl2bY,Huncho Jack
She Used To Be Mine - The Voice Performance,Addison Agen,4Vg5ALPnrlL8Fjvv3EP1xq,0.404,0.399,-5.751,1,0.0289,0.502,0.0,0.112,0.269,132.8,224846,3,11,0,,28,2017-12-20,0,35,5493,1,['6HIK2qYmw1qzQCrEixfkiE'],4,6HIK2qYmw1qzQCrEixfkiE,Addison Agen
Humble And Kind - The Voice Performance,Addison Agen,2DkH8iz8LoIKK7UexDi5oe,0.322,0.44,-6.467,1,0.0281,0.333,3.12e-06,0.133,0.107,142.766,200226,3,9,0,,26,2017-12-20,0,35,5493,1,['6HIK2qYmw1qzQCrEixfkiE'],8,6HIK2qYmw1qzQCrEixfkiE,Addison Agen
Landslide - The Voice Performance,Chloe Kohanski,3QpjYj99A2zKpihaFpcNKM,0.356,0.413,-7.544,1,0.0265,0.349,0.0,0.142,0.255,75.619,224754,4,8,0,,30,2017-12-20,0,31,11951,1,['0miRKHMzKK1xStb6AjWo7k'],2,0miRKHMzKK1xStb6AjWo7k,Chloe Kohanski
Come This Far,Chloe Kohanski,4Zf1BTqPC62LVJXF121CeS,0.554,0.731,-6.156,0,0.331,0.0784,0.000137,0.123,0.663,99.701,177840,3,9,0,,33,2018-05-21,0,31,11951,1,['0miRKHMzKK1xStb6AjWo7k'],4,0miRKHMzKK1xStb6AjWo7k,Chloe Kohanski
Whatcha Think About That,Red Marlow,1mtZS4xpD7TzPDnqFJ96Ph,0.702,0.937,-3.579,1,0.0344,0.182,0.0,0.106,0.869,102.015,157786,4,9,0,,44,2014-02-25,0,32,2804,1,['5lQTiEDGcwZhSzNdzHDPsy'],5,5lQTiEDGcwZhSzNdzHDPsy,Red Marlow
Sobredosis (feat. Ozuna),Romeo Santos,1WbXIpiGBJkCiv3hn40iPB,0.759,0.639,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,198332,4,12,0,,77,2017-07-21,0,96,36871934,2,"['5lwmRuXgjX8xIwlnauTZIP', '1i8SpTcr7yvPOmcqrbnVXY']",4,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Eres Mía,Romeo Santos,6I86RF3odBlcuZA9Vfjzeq,0.843,0.729,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,250640,4,12,0,,74,2014-02-25,0,85,11712154,1,['5lwmRuXgjX8xIwlnauTZIP'],6,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Llévame Contigo,Romeo Santos,0uLwWjN1KFO678WNJcZDkw,0.813,0.694,-5.092,0,0.0319,0.602,1.37e-06,0.0919,0.92,119.079,226400,4,11,0,,69,2012-08-27,0,85,11712154,1,['5lwmRuXgjX8xIwlnauTZIP'],7,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Yo También (feat. Marc Anthony),Romeo Santos,5A9AILetvfQg3LHyX5X0pV,0.645,0.786,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,306453,4,9,0,,70,2014-02-25,0,85,16422903,2,"['5lwmRuXgjX8xIwlnauTZIP', '4wLXwxDeWQ8mtUIRPxGiD6']",4,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
La Diabla,Romeo Santos,252UPuQsncbBFhTrx4Ytcc,0.859,0.747,-4.176,1,0.0623,0.461,1.14e-06,0.34,0.882,124.966,239026,4,10,0,,69,2012-08-27,0,85,11712154,1,['5lwmRuXgjX8xIwlnauTZIP'],0,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Hilito,Romeo Santos,6CKlQHQIxhWtq7MnEJ6QCz,0.872,0.726,-3.513,0,0.0324,0.346,0.0,0.114,0.875,117.012,234760,4,11,0,,69,2014-02-25,0,85,11712154,1,['5lwmRuXgjX8xIwlnauTZIP'],5,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Cancioncitas de Amor,Romeo Santos,6bcdiJvYNX115yvbh3wASz,0.783,0.781,-3.079,1,0.0419,0.574,0.0,0.323,0.771,125.9,237093,4,12,0,,69,2014-02-25,0,85,11712154,1,['5lwmRuXgjX8xIwlnauTZIP'],4,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Canalla,Romeo Santos,4XEXrp37kZXpQTB2r5vWbS,0.878,0.875,-1.457,0,0.0452,0.146,0.0,0.145,0.903,130.019,225386,4,9,0,,65,2019-04-05,0,85,11737392,2,"['5lwmRuXgjX8xIwlnauTZIP', '4RnIr0AAau1SBJMbjJ9poC']",11,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
Que Mal Te Fue,Natti Natasha,2btKz4s1XrMn5VHe7xZJpi,0.782,0.706,-4.337,0,0.19,0.0941,0.000208,0.115,0.855,173.899,212906,4,11,0,,72,2020-06-01,0,85,5014686,1,['1GDbiv3spRmZ1XdM1jQbT7'],7,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha
Try Everything,Michael Giacchino,1N3dZ7TTWO6VcD4Y3hHYLZ,0.705,0.609,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,4,9,0,,69,2016-02-12,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],1,0EmeFodog0BfCgMzAIvKQp,Shakira
Me Gusta,Shakira,5Xhqh4lwJPtMUTsdBztN1a,0.775,0.696,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570,4,10,0,,78,2020-01-13,0,94,35122994,2,"['0EmeFodog0BfCgMzAIvKQp', '2R21vXR83lH98kGeO99Y66']",1,0EmeFodog0BfCgMzAIvKQp,Shakira
"Try Everything - From ""Zootropolis""",Shakira,3qrH2YFnbEiQeUe4wzgOuP,0.704,0.598,-4.922,1,0.0309,0.0283,0.0,0.106,0.472,115.483,196706,4,8,0,,62,2016-02-05,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],1,0EmeFodog0BfCgMzAIvKQp,Shakira
Clandestino,Shakira,7DrluKkTviBwCc8AV3VGmf,0.766,0.822,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,231920,4,13,0,,70,2018-06-08,0,95,41930909,2,"['0EmeFodog0BfCgMzAIvKQp', '1r4hJ1h58CWwUQe3MxPuau']",1,0EmeFodog0BfCgMzAIvKQp,Shakira
Can't Remember to Forget You (feat. Rihanna),Shakira,2Sh4sAOfnSHEVKFyysxzat,0.694,0.81,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,206866,4,8,0,,64,2014-03-14,0,92,59974475,2,"['0EmeFodog0BfCgMzAIvKQp', '5pKCCKE2ajJHZ9KAiaK11H']",11,0EmeFodog0BfCgMzAIvKQp,Shakira
Rabiosa (feat. Pitbull),Shakira,2Xh7dyCHCErCv3PmdVEGw4,0.834,0.823,-4.918,1,0.114,0.062,0.0,0.185,0.763,133.039,170600,4,7,0,,62,2010-10-19,0,86,28104824,2,"['0EmeFodog0BfCgMzAIvKQp', '0TnOYISbd1XYRBk9myaseg']",0,0EmeFodog0BfCgMzAIvKQp,Shakira
Rabiosa (feat. El Cata),Shakira,19t0Z7qsoV6A1CGJVYRnjm,0.827,0.832,-5.373,1,0.121,0.0378,2.57e-05,0.157,0.737,133.01,170386,4,8,0,,62,2010-10-19,0,86,20095808,2,"['0EmeFodog0BfCgMzAIvKQp', '52aHqEQZ802daFzuMHfcES']",0,0EmeFodog0BfCgMzAIvKQp,Shakira
Addicted to You,Shakira,4zy1s9GnxWsNzZp1688euA,0.891,0.809,-5.753,1,0.0756,0.0407,0.136,0.0743,0.967,126.023,147480,4,9,0,,64,2010-10-19,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],0,0EmeFodog0BfCgMzAIvKQp,Shakira
Las de la Intuición,Shakira,3uU6dqBjVKRTPis0RrTaT4,0.728,0.731,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,220666,4,12,0,,66,2005-06-03,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],2,0EmeFodog0BfCgMzAIvKQp,Shakira
Loba,Shakira,1fPCGREltHJuV3axEPydLp,0.853,0.706,-7.598,1,0.045,0.403,0.0467,0.0751,0.778,121.99,189200,4,10,0,,59,2009,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],7,0EmeFodog0BfCgMzAIvKQp,Shakira
Antologia,Shakira,1I1DRPWM8iIYEbsuGMbaR3,0.844,0.465,-8.444,1,0.0295,0.489,5.56e-06,0.095,0.556,97.964,251053,4,12,0,,65,2002,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],0,0EmeFodog0BfCgMzAIvKQp,Shakira
No (feat. Gustavo Cerati),Shakira,0J6dOwflFSy3h1AoKmkqKc,0.72,0.302,-12.02,0,0.0324,0.841,0.00451,0.109,0.423,131.989,285040,4,11,0,,63,2005-06-03,0,86,22405473,2,"['0EmeFodog0BfCgMzAIvKQp', '1QOmebWGB6FdFtW7Bo3F0W']",0,0EmeFodog0BfCgMzAIvKQp,Shakira
Trap (feat. Maluma),Shakira,7GncL3nyKUjsEm8Z5gvTpW,0.774,0.504,-6.843,0,0.0552,0.556,0.0,0.128,0.323,132.009,199813,4,11,0,,58,2017-05-26,0,95,41930909,2,"['0EmeFodog0BfCgMzAIvKQp', '1r4hJ1h58CWwUQe3MxPuau']",7,0EmeFodog0BfCgMzAIvKQp,Shakira
"Suerte (Whenever, Wherever)",Shakira,3TY1PFZXmYeiLcXygB74My,0.767,0.843,-4.766,0,0.0336,0.179,0.0,0.209,0.892,108.973,194106,4,11,0,,61,2001-11-13,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],1,0EmeFodog0BfCgMzAIvKQp,Shakira
Dia de Enero,Shakira,0OEBOJhSObnFuHuasXdt52,0.687,0.361,-11.589,1,0.0792,0.35,1.11e-05,0.11,0.526,165.747,173133,4,9,0,,65,2005-06-03,0,86,20089053,1,['0EmeFodog0BfCgMzAIvKQp'],10,0EmeFodog0BfCgMzAIvKQp,Shakira
Perfecta,Luis Fonsi,6QM3YNDJWPdfHVfbZ2kHvq,0.862,0.779,-2.857,1,0.0464,0.041,0.0,0.344,0.719,136.005,195373,4,11,0,,73,2020-09-18,0,93,17510880,2,"['4V8Sr092TqfHkfAA5fXXqG', '329e4yvIujISKGKz1BZZbO']",8,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi
Llegaste Tú,Various Artists,61lOyj0dRGg008YvyaPyip,0.759,0.527,-6.739,1,0.0438,0.749,0.0,0.157,0.482,119.936,221946,4,11,0,,0,2020-11-20,0,81,10876425,2,"['4V8Sr092TqfHkfAA5fXXqG', '3nlpTZci9O5W8RsNoNH559']",1,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi
Tu Amor - Salsa Version,Various Artists,2btXblPEz5KUwq4gS7NYmT,0.694,0.842,-6.926,0,0.0334,0.298,2.38e-05,0.0593,0.865,94.988,257120,4,11,0,,2,2020-11-13,0,81,8968069,1,['4V8Sr092TqfHkfAA5fXXqG'],4,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi
Aqui Estoy Yo,Various Artists,7ERXa6DXc6VrwaKmBvuyty,0.429,0.551,-6.33,1,0.0313,0.347,0.0,0.292,0.385,149.759,251520,3,12,0,,0,2020-11-20,0,81,13464503,4,"['4V8Sr092TqfHkfAA5fXXqG', '0r8toju2ecKaVtItkzAnNi', '2uEjXyVi0SA1HPpj3zquXh', '5gOJTI4TusSENizxhcG7jB']",4,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi
Fuckin' wit Me,Tank,3v10vlZlZPApvDz3kE4aNe,0.364,0.537,-5.912,0,0.164,0.298,0.0,0.191,0.119,185.53,242306,3,12,0,,55,2016-01-22,0,63,524863,1,['4mwXUEKaW4ftbncf9Hi58l'],6,4mwXUEKaW4ftbncf9Hi58l,Tank
You Don't Know (feat. Wale),Tank,3mSkzP4ud5KG26OIVIAL3s,0.559,0.531,-7.089,1,0.0946,0.578,3.89e-06,0.332,0.39,119.55,245986,4,15,0,,50,2016-01-22,0,79,3365064,2,"['4mwXUEKaW4ftbncf9Hi58l', '67nwj3Y5sZQLl72VNUHEYE']",4,4mwXUEKaW4ftbncf9Hi58l,Tank
Lies (feat. Lil Skies),Lil Xan,1hOoLI7psTWFbQ0oCNfcSF,0.779,0.626,-7.73,0,0.067,0.0262,0.00488,0.114,0.419,140.078,206386,4,6,0,,64,2018-07-13,0,81,6624400,2,"['3EXdLajEO02ziZ90P90bSW', '7d3WFRME3vBY2cgoP38RDo']",10,3EXdLajEO02ziZ90P90bSW,Lil Xan
Bounce Out With That,YBN Nahmir,5gQcxYXqnofyocKgEbGYKt,0.864,0.664,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,99108,4,5,0,,70,2018-09-07,0,70,2340186,1,['3gGUMEwIX6XodWsYEvKSal'],8,3gGUMEwIX6XodWsYEvKSal,YBN Nahmir
