name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
Lovesick Girls,BLACKPINK,4Ws314Ylb27BVsvlZOy30C,0.6579999999999999,0.733,-4.756,1,0.0586,0.006679999999999999,0.0,0.118,0.464,127.977,192760,4,9,1,2020-10-17,86,2020-10-02,7,94,16389705,1,['41MozSoPIsD1dJM0CLPjZF'],6,41MozSoPIsD1dJM0CLPjZF,BLACKPINK
Snitches & Rats (feat. Young Nudy),21 Savage,3WaDoMDQRqDdgtCDLxanpN,0.821,0.6709999999999999,-5.893,1,0.18,0.00843,8.499999999999999e-05,0.0972,0.494,145.953,187772,4,8,1,2020-10-17,73,2020-10-02,114,91,11304368,3,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '5yPzzu25VzEk8qrGTLIrE1']",9,1URnnhqYAYcrqrcwql10ft,21 Savage
No Opp Left Behind,21 Savage,50I7FNN2rl2rWiNwGxS146,0.823,0.703,-2.6910000000000003,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,194214,4,9,1,2020-10-17,74,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",8,1URnnhqYAYcrqrcwql10ft,21 Savage
Levitating (feat. DaBaby),Dua Lipa,463CkQjx2Zk1yXoBuierM9,0.7020000000000001,0.825,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,10,1,2020-10-17,88,2020-10-01,151,95,25350371,2,"['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']",6,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa
Steppin On N*ggas,21 Savage,6higdpilQBtxJDp1vUuPaw,0.8420000000000001,0.6459999999999999,-3.897,1,0.239,0.000816,2.8300000000000014e-05,0.0636,0.726,89.51700000000002,140832,4,7,1,2020-10-17,52,2020-10-01,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",7,1URnnhqYAYcrqrcwql10ft,21 Savage
RIP Luv,21 Savage,1wGnp7ejkCuXRsehXx0PNP,0.63,0.399,-9.869,0,0.17800000000000002,0.105,0.174,0.234,0.0657,183.016,214192,3,9,1,2020-10-17,74,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",5,1URnnhqYAYcrqrcwql10ft,21 Savage
Always Forever,Bryson Tiller,1LV5cAo02H8h5YlZNcjULM,0.605,0.489,-7.234,0,0.174,0.168,2.36e-06,0.187,0.326,147.341,170053,4,10,1,2020-10-17,71,2020-10-02,50,84,4445271,1,['2EMAnMvWE2eb56ToJVfCWs'],10,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
Years Go By,Bryson Tiller,4SVTus5gJc5cfkFZ8ELK1p,0.374,0.5770000000000001,-7.085,1,0.302,0.0279,5.6e-06,0.562,0.0658,184.201,179976,4,8,1,2020-10-17,71,2020-10-02,50,84,4445271,1,['2EMAnMvWE2eb56ToJVfCWs'],1,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
Said N Done,21 Savage,11XegnWeJHBDtj9IsNwngu,0.775,0.5660000000000001,-6.6610000000000005,1,0.28300000000000003,0.0381,0.000341,0.127,0.479,160.351,231831,4,9,1,2020-10-17,73,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",11,1URnnhqYAYcrqrcwql10ft,21 Savage
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,4jVBIpuOiMj1crqd8LoCrJ,0.835,0.6990000000000001,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,202794,4,8,1,2020-10-10,86,2020-09-25,202,96,20021527,3,"['0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn', '0QJIPDAEDILuo8AIq3pMuU']",8,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott
forget me too (feat. Halsey),Machine Gun Kelly,1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171620,4,9,1,2020-10-10,82,2020-09-25,40,91,15300652,2,"['6TIYQ3jFPwQSRmorSezPxX', '26VFTg2z8YR0cCuwLzESi2']",1,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
Epidemic,Polo G,170DNUSnQRp1tGpppF26pA,0.616,0.617,-8.431000000000001,1,0.52,0.128,0.0,0.177,0.476,175.929,177272,4,7,1,2020-10-10,81,2020-09-25,61,90,2375024,1,['6AgTAQt8XS6jRWi4sX7w49'],1,6AgTAQt8XS6jRWi4sX7w49,Polo G
bloody valentine,Machine Gun Kelly,6mADjHs6FXdroPzEGW6KVJ,0.5329999999999999,0.858,-4.212,1,0.0766,0.00021,0.0,0.14800000000000002,0.506,160.05700000000004,205158,4,7,1,2020-10-10,80,2020-09-25,40,91,2688637,1,['6TIYQ3jFPwQSRmorSezPxX'],2,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
U 2 Luv,Ne-Yo,3862MQcbNmghGJDfk8cOJi,0.626,0.5920000000000001,-7.085,1,0.147,0.138,0.000312,0.0957,0.65,177.715,208215,4,11,1,2020-10-10,68,2020-05-29,274,82,10212822,2,"['21E3waRsmPlU7jZsS13rcj', '3KV3p5EY4AvKxOlhGHORLg']",6,21E3waRsmPlU7jZsS13rcj,Ne-Yo
Better,ZAYN,1dLXLETYiZohIZWnse4ypG,0.637,0.418,-7.1370000000000005,1,0.301,0.353,0.0,0.131,0.0807,84.295,174516,4,7,1,2020-10-10,83,2020-09-25,0,85,13397755,1,['5ZsFI1h6hIdQRw2ti0hz81'],2,5ZsFI1h6hIdQRw2ti0hz81,ZAYN
drunk face,Machine Gun Kelly,3k0YJnqMKRZb8swo86vCkq,0.691,0.77,-4.578,0,0.0367,0.0282,0.0,0.4970000000000001,0.344,90.024,143900,4,7,1,2020-10-10,76,2020-09-25,40,91,2688637,1,['6TIYQ3jFPwQSRmorSezPxX'],7,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
"Big, Big Plans",Chris Lane,7yNJCsUH3tXlpQiHSsAc5l,0.574,0.58,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.974,187306,4,8,1,2020-10-10,75,2019-06-28,49,70,418774,1,['68abRTdO4meYReMWHvBYb0'],7,68abRTdO4meYReMWHvBYb0,Chris Lane
"Ay, DiOs Mío!",KAROL G,7x4ASXYEKfQBCewcZhK776,0.718,0.7120000000000001,-4.3660000000000005,1,0.174,0.512,0.00121,0.104,0.531,180.03400000000005,189653,4,10,1,2020-10-10,92,2020-07-10,0,89,12821420,1,['790FomKkXshlbRYZFtlgla'],11,790FomKkXshlbRYZFtlgla,KAROL G
GOOD TIME,Niko Moon,5Kpg1A7BOHpBbaT3H3xqd3,0.79,0.6459999999999999,-5.877999999999999,1,0.0447,0.132,0.0,0.295,0.6409999999999999,138.047,214706,4,9,1,2020-10-10,67,2020-02-14,1,62,20249,1,['6Rw7DRa1dzChBvxGPCpOxU'],5,6Rw7DRa1dzChBvxGPCpOxU,Niko Moon
Put Your Records On,Ritt Momney,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,-10.778,0,0.0538,0.0563,0.0008900000000000002,0.11,0.151,91.066,210463,4,9,1,2020-10-10,93,2020-04-24,1,81,61271,1,['7MPGCB854Qo4alYMOPkBka'],6,7MPGCB854Qo4alYMOPkBka,Ritt Momney
Money Over Fallouts,Tory Lanez,6wxQ60q4I3qWNjwBgftVN0,0.568,0.665,-7.356,1,0.404,0.03,0.0,0.205,0.444,124.741,282106,5,13,1,2020-10-10,63,2020-09-25,75,87,3308121,1,['2jku7tDXc6XoB6MO2hFuqg'],8,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
Holy (feat. Chance The Rapper),Justin Bieber,5u1n1kITHCxxp8twBcZxWy,0.6729999999999999,0.7040000000000001,-8.056000000000001,1,0.36,0.196,0.0,0.0898,0.3720000000000001,86.919,212093,4,11,1,2020-10-03,95,2020-09-18,420,96,44230184,2,"['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",6,1uNFoZAHBGtllmzznpCI3s,Justin Bieber
Diamonds,Sam Smith,5hvwx5i67IwnCkjl9VHkNv,0.653,0.667,-6.7639999999999985,0,0.0423,0.154,0.0,0.107,0.556,104.181,213869,4,9,1,2020-10-03,88,2020-09-17,219,92,14294179,1,['2wY79sveU1sp5g7SokKOiI'],10,2wY79sveU1sp5g7SokKOiI,Sam Smith
Without You,Luke Combs,3zxAw8PaqpeGZ3Pakkxv3J,0.522,0.659,-6.016,1,0.0304,0.307,0.0,0.102,0.355,141.996,224986,4,13,1,2020-10-03,71,2020-10-23,199,88,3772339,2,"['718COspgdWOnwOFpJHRZHS', '5yN0nwLpUCaZ2gr67bndCN']",6,718COspgdWOnwOFpJHRZHS,Luke Combs
Dolly (with Lil Uzi Vert),Lil Tecca,77Xwqkw7VrV8E5FCq9JhO8,0.664,0.586,-7.813,0,0.238,0.212,0.0,0.21600000000000005,0.589,88.50200000000002,179813,5,9,1,2020-10-03,76,2020-09-18,8,92,13068706,2,"['4Ga1P7PMIsmqEZqhYZQgDo', '4O15NlyKLIASxsJ0PrXPfz']",7,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca
When You Down (with Polo G feat. Lil Durk),Lil Tecca,5kTn07V96U8LyoQgz6DZzX,0.514,0.634,-6.5139999999999985,1,0.383,0.235,0.0,0.13,0.308,76.181,193013,4,8,1,2020-10-03,76,2020-09-18,8,90,7284019,3,"['4Ga1P7PMIsmqEZqhYZQgDo', '6AgTAQt8XS6jRWi4sX7w49', '3hcs9uc56yIGFCSy9leWe7']",1,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca
Me Gusta (with Cardi B & Myke Towers),Anitta,7e1VoRlNumuEkXlITMHKLE,0.91,0.604,-4.392,0,0.08199999999999999,0.448,0.0,0.0863,0.807,110.075,180788,4,10,1,2020-10-03,87,2020-09-18,0,95,26526561,3,"['7FNnA9vBm6EKceENgCGRMb', '7iK8PXO48WeuP03g8YR51W', '4kYSro6naA4h99UJvo89HB']",6,7FNnA9vBm6EKceENgCGRMb,Anitta
Wet (She Got That…),YFN Lucci,4GurWpxvH3NoWz9f9wirPq,0.695,0.642,-6.13,0,0.195,0.238,0.0,0.359,0.316,128.029,209848,4,9,1,2020-10-03,77,2020-02-14,31,71,1626434,1,['5Berubt6ysOy2LCMyqhmXP'],1,5Berubt6ysOy2LCMyqhmXP,YFN Lucci
Whole Lotta Choppas,Sada Baby,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4,6,1,2020-10-03,77,2020-08-14,0,73,237285,1,['2JSwnwAT1BupAQkhqcRCUw'],1,2JSwnwAT1BupAQkhqcRCUw,Sada Baby
BLIND (feat. Young Thug),DaBaby,2T5NBwKRySiCR78vVk08vr,0.7090000000000001,0.679,-6.502999999999999,0,0.34600000000000003,0.0115,0.0,0.0971,0.754,162.97299999999996,153466,4,7,1,2020-10-03,80,2020-08-04,154,95,10442384,2,"['4r63FhuTkUYltbVAg5TQnk', '50co4Is1HCEo8bhOyUWKpn']",11,4r63FhuTkUYltbVAg5TQnk,DaBaby
My Window (feat. Lil Wayne),YoungBoy Never Broke Again,7IECs9d4Rrlpa7tiHOCE1w,0.778,0.662,-6.081,0,0.308,0.187,0.0,0.116,0.5710000000000001,149.935,192000,4,9,1,2020-09-26,78,2020-09-11,111,92,15456383,2,"['7wlFDEWiM5OoIAt8RSli8b', '55Aa2cqylxrFIXC767Z865']",8,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
OK Not To Be OK,Marshmello,0zzVTGyRrWpQu8Fr28NRAv,0.743,0.8370000000000001,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,159862,4,7,1,2020-09-26,85,2020-09-10,170,91,45990522,2,"['64KEffDW9EtZ1y2vBYgq8T', '6S2OmqARrzebs0tKUEyXyp']",1,64KEffDW9EtZ1y2vBYgq8T,Marshmello
Drug Addiction,YoungBoy Never Broke Again,1jWHtG4UXwH7JkEGY559Pa,0.8190000000000001,0.738,-5.159,0,0.18600000000000005,0.47,0.0,0.117,0.6759999999999999,139.957,164649,4,7,1,2020-09-26,71,2020-09-11,111,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],1,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
Gone Too Soon,Andrew Jannakos,7mDZ2NdYOeKFcz2zGnKBwU,0.529,0.723,-6.022,0,0.035,0.0175,0.0,0.364,0.459,119.942,169254,4,8,1,2020-09-26,70,2020-09-15,0,59,57213,1,['6DAX5iORnv8nsZYYeZqket'],4,6DAX5iORnv8nsZYYeZqket,Andrew Jannakos
Dead Trollz,YoungBoy Never Broke Again,6sk8haR99TFmwp9S5U7fac,0.524,0.8320000000000001,-4.351,1,0.471,0.0508,0.0,0.632,0.7609999999999999,111.142,209528,5,11,1,2020-09-26,67,2020-09-11,111,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],6,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
Cross Roads,YoungBoy Never Broke Again,16oNc3gAxjqO7ifVoEYqCR,0.7140000000000001,0.722,-5.685,1,0.0538,0.0735,0.0,0.114,0.439,143.019,168045,4,7,1,2020-09-26,66,2020-09-11,111,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],0,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
The Last Backyard...,YoungBoy Never Broke Again,17BBRv0iYOVlcbMjJUSfBO,0.5920000000000001,0.691,-6.325,1,0.204,0.355,0.0,0.217,0.815,159.708,156130,4,10,1,2020-09-26,66,2020-09-11,111,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],6,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
Right Foot Creep,YoungBoy Never Broke Again,6FiySur7YZL0Kff2YVGsEB,0.725,0.79,-4.773,0,0.327,0.34600000000000003,0.0,0.195,0.815,157.99,159085,4,5,1,2020-09-26,66,2020-09-11,111,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],3,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
You Got It,Vedo,4lsHZ92XCFOQfzJFBTluk8,0.774,0.376,-9.372,1,0.208,0.297,0.0,0.165,0.391,122.089,201586,4,10,1,2020-09-26,86,2020-03-27,0,77,176891,1,['3wVXTWabe3viT0jF7DfjOL'],5,3wVXTWabe3viT0jF7DfjOL,Vedo
Dirty Stick,YoungBoy Never Broke Again,0nEWVyeYLtIi3JUHpASGiU,0.614,0.789,-4.859,1,0.541,0.17800000000000002,0.0,0.396,0.349,106.704,169952,5,8,1,2020-09-26,64,2020-09-11,111,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],0,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
Hit Different,SZA,7Bar1kLTmsRmH6FCKKMEyU,0.679,0.516,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202007,4,9,1,2020-09-19,81,2020-09-04,52,91,10739737,4,"['7tYKF4w9nC0nq9CsPZTHyP', '0KuF7reCTOZwV7YJnHQqgr', '2RdwBSPQiwcmiDo9kixcl8', '7c0XG5cIJTrrAgEC3ULPiq']",0,7tYKF4w9nC0nq9CsPZTHyP,SZA
The Voice,Lil Durk,195gauSXE6Q2IKmCrarHut,0.534,0.8190000000000001,-2.099,0,0.102,0.0259,0.0,0.124,0.129,116.632,179724,5,6,1,2020-09-19,69,2020-09-04,12,88,1897942,1,['3hcs9uc56yIGFCSy9leWe7'],5,3hcs9uc56yIGFCSy9leWe7,Lil Durk
Relación - Remix,Sech,35UUpTmrcFXNIVIN26ujXl,0.7929999999999999,0.7709999999999999,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.94299999999996,247308,4,11,1,2020-09-19,94,2020-09-04,21,98,63056166,5,"['77ziqFxp5gaInVrF2lj4ht', '4VMYDCV2IEDYJArk749S6m', '1vyhD5VmyZ7KMfW5gqLgo5', '7ltDVBr6mKbRvohxheJ9h1', '329e4yvIujISKGKz1BZZbO']",5,77ziqFxp5gaInVrF2lj4ht,Sech
Wolves (feat. Post Malone),Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,0.7240000000000001,0.675,-5.267,1,0.0867,0.0978,9.41e-06,0.35100000000000003,0.325,160.048,199758,4,10,1,2020-09-19,86,2020-09-04,226,95,36988397,2,"['0c173mlxpT3dSFRgMO8XPh', '246dkjvS1zLTtiykXe5h60']",2,0c173mlxpT3dSFRgMO8XPh,Big Sean
Lithuania (feat. Travis Scott),Big Sean,4VLTxHOyFX5FRtkpsFm5Pc,0.6759999999999999,0.82,-5.2170000000000005,1,0.0554,0.0493,0.0,0.615,0.618,152.028,199250,4,12,1,2020-09-19,75,2020-09-04,226,96,21253786,2,"['0c173mlxpT3dSFRgMO8XPh', '0Y5tJX1MQlPlqiwlOH1tJY']",7,0c173mlxpT3dSFRgMO8XPh,Big Sean
Deep Reverence,Big Sean,4TTxJLkM2JWr6NjJji0dFy,0.631,0.848,-4.839,0,0.31,0.138,0.0,0.379,0.265,91.879,231351,4,12,1,2020-09-19,30,2020-10-30,226,87,9584577,2,"['0c173mlxpT3dSFRgMO8XPh', '0EeQBlQJFiAfJeVN2vT9s0']",9,0c173mlxpT3dSFRgMO8XPh,Big Sean
Love You Like I Used To,Russell Dickerson,1D7cfiC5mxqHfTCcOiRBej,0.501,0.7879999999999999,-4.624,1,0.0415,0.12,0.0,0.13699999999999998,0.61,152.047,186613,4,7,1,2020-09-19,76,2020-02-11,52,72,273102,1,['1E2AEtxaFaJtH0lO7kgNKw'],10,1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson
"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)",Big Sean,6FXsrAH7Zol1jusSeJIoYA,0.711,0.838,-3.553,0,0.122,0.00607,0.0,0.0898,0.53,80.024,224770,4,11,1,2020-09-19,68,2020-09-04,226,91,15179916,3,"['0c173mlxpT3dSFRgMO8XPh', '7c0XG5cIJTrrAgEC3ULPiq', '5ZS223C6JyBfXasXxrRqOk']",11,0c173mlxpT3dSFRgMO8XPh,Big Sean
Everywhere But On,Matt Stell,0ifYeH4gNXEyba41xr3I1w,0.563,0.722,-3.972,1,0.0279,0.0345,0.0,0.0795,0.309,149.903,192586,4,8,1,2020-09-19,72,2019-10-25,21,65,24415,1,['7EekKnlf2HwNaLLpL9Cpgy'],6,7EekKnlf2HwNaLLpL9Cpgy,Matt Stell
Why Would I Stop?,Big Sean,46hDiH4YvAWXE04GskkIHS,0.778,0.727,-6.115,0,0.0837,0.0212,0.0,0.101,0.218,119.972,152263,4,5,1,2020-09-19,67,2020-09-04,226,87,7835774,1,['0c173mlxpT3dSFRgMO8XPh'],1,0c173mlxpT3dSFRgMO8XPh,Big Sean
Starting Over,Chris Stapleton,3TNSVsiFngfe68UJpMq1oS,0.638,0.5379999999999999,-8.445,1,0.0315,0.452,0.00041500000000000017,0.0695,0.318,89.124,240413,4,12,1,2020-09-12,76,2020-08-27,66,79,2699576,1,['4YLtscXsxbVgi031ovDDdh'],10,4YLtscXsxbVgi031ovDDdh,Chris Stapleton
Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2rFsFjq0D9JAmc0APpCO6P,0.7609999999999999,0.517,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,174729,4,10,1,2020-09-12,82,2020-08-29,7,99,18900621,3,"['6MPCFvOQv5cIGfw3jODMF0', '4MCBfE4596Uoi2O4DtmEMz', '6Xgp2XMz1fhVYe7i6yNAax']",5,6MPCFvOQv5cIGfw3jODMF0,Internet Money
Expensive (feat. Nicki Minaj),Ty Dolla $ign,0IAkpYTRomExXOUJonNMTR,0.866,0.531,-6.859,1,0.0703,0.0379,0.0,0.0937,0.266,99.069,135740,4,5,1,2020-09-12,73,2020-08-28,67,92,22681945,2,"['7c0XG5cIJTrrAgEC3ULPiq', '0hCNtLu0JehylgoiP8L4Gh']",9,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
Lets Link,WhoHeem,6fMzgFFGzWCwiHMzDzNpp5,0.8390000000000001,0.6829999999999999,-9.232,0,0.165,0.006670000000000001,0.0,0.241,0.522,120.003,159955,4,7,1,2020-09-12,75,2020-08-20,0,73,17599,1,['5KYEMMz9O9iLIESifKAEOp'],10,5KYEMMz9O9iLIESifKAEOp,WhoHeem
Dynamite,BTS,0t1kP63rueHleOhQkYSXFY,0.746,0.765,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199053,4,10,1,2020-09-05,97,2020-08-28,36,97,24721411,1,['3Nrfpe0tUJi4K4DXYWgMUX'],6,3Nrfpe0tUJi4K4DXYWgMUX,BTS
"The Plan - From the Motion Picture ""TENET""",Travis Scott,551xyaSJsg8hILXFq9JdST,0.433,0.443,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,185850,3,12,1,2020-09-05,77,2020-08-22,201,96,13418012,1,['0Y5tJX1MQlPlqiwlOH1tJY'],1,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott
Hawái,Maluma,4uoR6qeWeuL4Qeu2qJzkuG,0.787,0.728,-3.455,0,0.389,0.189,2.29e-05,0.0629,0.545,180.06599999999997,200197,4,7,1,2020-09-05,94,2020-07-29,22,95,21623440,1,['1r4hJ1h58CWwUQe3MxPuau'],6,1r4hJ1h58CWwUQe3MxPuau,Maluma
All In,YoungBoy Never Broke Again,7CdoE8U5DwrwCaLoyf3ME0,0.511,0.654,-6.132999999999999,1,0.314,0.053,0.0,0.316,0.279,154.868,156662,4,9,1,2020-09-05,72,2020-09-11,106,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],8,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,0.642,0.374,-9.386,1,0.0545,0.7859999999999999,0.0,0.0906,0.0799,124.099,169265,4,12,1,2020-09-05,95,2020-04-17,1,86,876758,1,['45dkTj5sMRSjrmBSBeiHym'],4,45dkTj5sMRSjrmBSBeiHym,Tate McRae
Spicy (feat. Fivio Foreign & A$AP Ferg),Nas,661wc0CTq5MbppEG6zYP5n,0.7240000000000001,0.603,-6.553,1,0.406,0.0187,0.0,0.16899999999999998,0.152,180.02,166523,4,5,1,2020-09-05,68,2020-08-21,94,80,5029093,3,"['20qISvAhX20dpIbOOzGK3q', '14CHVeJGrR5xgUGQFV5BVM', '5dHt1vcEm9qb8fCyLcB3HL']",1,20qISvAhX20dpIbOOzGK3q,Nas
Laugh Now Cry Later (feat. Lil Durk),Drake,2SAqBLGA283SUiwJ3xOUVI,0.7609999999999999,0.518,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261492,4,10,1,2020-08-29,94,2020-08-14,1136,100,52471322,2,"['3TVXtAsR1Inumwj472S9r4', '3hcs9uc56yIGFCSy9leWe7']",0,3TVXtAsR1Inumwj472S9r4,Drake
7 Summers,Morgan Wallen,0tbjiOUl4k492KPdWZS9sy,0.457,0.774,-5.2010000000000005,1,0.0336,0.428,4.29e-05,0.119,0.59,203.863,210122,4,10,1,2020-08-29,81,2020-08-14,87,84,949108,1,['4oUHIQIBe0LHzYfvXNW4QM'],0,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen
Midnight Sky,Miley Cyrus,27ycaQnQAxaPiyeg3nr2aB,0.705,0.8140000000000001,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279,4,12,1,2020-08-29,91,2020-08-14,240,89,13053699,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Kacey Talk,YoungBoy Never Broke Again,1SF8piqsZWn86DajVKih8F,0.877,0.607,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,151248,4,8,1,2020-08-29,79,2020-09-11,105,88,5742671,1,['7wlFDEWiM5OoIAt8RSli8b'],10,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,0.35700000000000004,0.425,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,11,1,2020-08-29,93,2020-03-20,1,86,2001561,1,['4Uc8Dsxct0oMqx0P6i60ea'],5,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray
Lemonade,Internet Money,02kDW379Yfd5PzW5A6vuGt,0.799,0.66,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195428,4,12,1,2020-08-29,94,2020-08-14,5,93,6012004,4,"['6MPCFvOQv5cIGfw3jODMF0', '2hlmm7s2ICUX0LVIhVFlZQ', '4Gso3d4CscCijv0lmajZWs', '7rkW85dBwwrJtlHRDkJDAC']",1,6MPCFvOQv5cIGfw3jODMF0,Internet Money
24 (feat. Lil Baby),Money Man,7v96VvFLS0wSYT8kewNLRy,0.868,0.638,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4,5,1,2020-08-29,84,2020-08-14,1,95,5635458,2,"['3Rx4PJ7SP6unkOk5elPUK7', '5f7VJjfbwm532GiveGC0ZK']",2,3Rx4PJ7SP6unkOk5elPUK7,Money Man
Caramelo,Ozuna,3gD4J3RUHy4OUuZ3qAiaiG,0.728,0.8059999999999999,-3.766,1,0.0623,0.0531,0.000301,0.153,0.698,168.084,217546,4,10,1,2020-08-29,88,2020-06-11,46,96,24999849,1,['1i8SpTcr7yvPOmcqrbnVXY'],6,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Lonely If You Are,Chase Rice,5TI10v8sy9VPp5YhVRVK1f,0.6809999999999999,0.726,-5.1,1,0.0453,0.162,0.0,0.119,0.8190000000000001,84.98,176728,4,6,1,2020-08-29,70,2020-01-24,54,69,833086,1,['6pBNfggcZZDCmb0p92OnGn'],7,6pBNfggcZZDCmb0p92OnGn,Chase Rice
WAP (feat. Megan Thee Stallion),Cardi B,4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,-7.508999999999999,1,0.375,0.0194,0.0,0.0824,0.35700000000000004,133.07299999999998,187541,4,10,1,2020-08-22,97,2020-08-07,188,93,15503753,2,"['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']",1,4kYSro6naA4h99UJvo89HB,Cardi B
Smile (with The Weeknd),Juice WRLD,6wQlQrTY5mVS8EGaFZVwVF,0.6940000000000001,0.685,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.83100000000005,196180,4,9,1,2020-08-22,85,2020-07-10,189,99,38779086,2,"['4MCBfE4596Uoi2O4DtmEMz', '1Xyo4u8uXC1ZmMpatF05PJ']",6,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD
Letter From Houston,Rod Wave,16UIEoHFNZB9hzTvDO7m8m,0.6809999999999999,0.5720000000000001,-10.441,0,0.0708,0.131,0.0,0.181,0.758,156.066,173923,4,9,1,2020-08-22,71,2020-08-07,50,82,1313683,1,['45TgXXqMDdF8BkjA83OM7z'],11,45TgXXqMDdF8BkjA83OM7z,Rod Wave
